comment,rating
this drug has worked very well just had my first set back (low white count) i will have to skip this months infusion,5
"I had 6 treatments once a month for six months. No improvement of my symptoms. My pain got worse. I had severe headaches,vomiting loss of appetite.",1
"First week feel tired, some abd discomfort,fatiqued then have good releif from ra symptoms. week before next dose due I know it is due.",4
"This is by far THE BEST drug I've ever used for my rheumatoid arthritis. For three and a half months - NO PAIN. I can walk without aching feet and ankles. I can begin to swim again. I am a person. I couldn't be more pleased with these result. Never could I have anticipated this. Previously I had been on Remicade, with relief for about 2-3 years. Then Humira for about 18 months. Next came Orencia which lasted hardly at all, followed by Simponi which did nothing. I thought I really had reached the end of the line, but the doctors and nurses etc. at the rheumatology unit, Univ. of Arizona, Tucson, wouldn't let me give up. Cindy said, ""Let's try Actemra"" and told me all about it. Nothing has ever done for me what Actemra has. I work overseas,in remote rural areas and I was in Uganda, May/June. Long hours, long days. No pain.  Unbelievable!",5
"I am 47 and have been on this for 4yrs. This has been such a great help for me. I have been on several other medicines before using this in the drug study and its the only thing that has help me and has brought me so much relief in everyday things. I am so greatful for this and hope to be able to stay in this program. Before starting on this I could hardly walk and the pain was so bad that I stayed at the ER at least once a week. I was unable to sleep and had to have help washing my hair, getting dressed and so many other things that I do by myself now, and have been after a short time of starting this. I hope others can find the relief I have with this. I would tell anyone to try it that has not found something that works for them.I can also say that at this point I have not had any side effects that I am aware of. ",5
"I have tried methotrexate Indomethacine, Prednizone,remicade,orencia and this new drug (on patient trial)  after 4 months helped but Dr. will no long give iv's to medicare patients; so I finally found help and had it slip away from me.",5
"I have Hodgkins Lymphoma and have been being treated for over 13 years. I am now on Adcetris, have had 6 treatments so far. As of my last Ctscans, the cancer cells were shrinking. Hopefully, I will get into remission soon! ",4
"I hate hate hate this drug.  After 2 treatments I had low neutrophil counts and after the 3rd treatment, with 2 weeks off for body to recoup, had even lower neutrophil counts plus low hemoglobin - red blood cells counts - that forced me to receive 2 units of blood on a STAT basis.  I feel nauseated and more pain in my spine since being on this med.  Have also small 1 cm tumor in liver - don't know if this med is helping me or not.  I get it once every week.  I am ready to quit. ",1
"Works for me, easy to use, satisfied with my experience.",4
I experience no severe side effects during treatment with this medication.  It has been 5 years since the end of my treatments and I have developed cardiomyopathy (a weak heart muscle) causing my ejection fraction to be around 24% (50% is normal).  I will have to have an internal defibrillator device implanted to make sure my heart doesn't stop.,5
Developed heart palpitations.,4
