comment,rating
"I do not seem to have any side effects from the glimeperide in particular. something makes me feel chilled sometimes, and tingling of my fingers and my feet have pricking pains at night mainly, but i take other medications, including Benicar, Atenelol, Metoprolol, and levothyroxine, so it might not be compatible with all of those, I can not say. ",3
"it was all the med i needed when i 1st became diabetic, i used it for years before insulin",3
"My numbers were lower, but after two weeks I developed a rash and a severe itch.",3
"I have used this drug for 5 years, however, lately it is not as effective as usual after evening meals. Blood sugar has become 175 at bed time.",4
"Lost 15 pounds since starting drug (combined with diet and exercise), droped suger 25 plus points, itch only after using tanning booth. 1 mg dose rate. ",4
did it cause erectile disfunction,3
"Weight gain, experienced some hair loss. Doctor claimed it wasn't from Amaryl, I know it was the only new drug I was on at the time my hair became thinner.",4
Severe weight gain.. was taken Actos also and it didnt help with my weight either..so far all the medications given to me the glimepiride has help somewhat but it does help to retain fluid weight severely..now they are talking about putting back on the Lantus along with Glimepiride daily...,3
I took on 4mg pill and the nexted morning my blood sugar was down to 29 I almost didn't make.  After a day and half in the hospital still could not control by low blood sugar had to give me prednisone to get my pancreas working again.  I spent a total of 41/2 days in the hospital and now have to take insulin.,5
Worked very fast when I was first diagnosed. I'm now down to 2 mg per day. ,5
"quickly got my blood sugar under control...a few issues with low blood sugar, but nothing that can not be controled",5
"Weight gain, hypocycemic problems, severe fatigue, rapid heart beat. ",1
Works great with Avandamet! Quickly brought my blood sugar under control. Some hypoglycemic reactions however. It's awesome!,5
"I like the ease of taking pill once a day. It works great following a good diet and it keeps my blood sugar in the good zone 95% of the time. I find that I am my worse enemy by not always eating right. I did not have any weight gain. I am 57 and have been using Amayrl for over 5 years, it has been a life saver for me.",1
It's been great for me,5
the greatest pill ever made,5
Caused severe weight gain.  MD did not even know that this was a side effect. We have to be our own advocate.,1
blood sugar drops unexpectedly. Makes me itch.,2
weight gain sugar drops fast,5
it contol my sugar very well.,4
"I have taken this drug for over 5 years, but recently I am developing a mild form of anemia which I read an article it may be from this drug. I am taking B12 and iron supplements to see if I can still take this medicine.",5
Taking it for six years without side effects(even after quintuple hear by-pass operation) My blodd sugar is well-maintained with it.,5
I have been taking for approx 3+ years.  I am not always compliant with my diet...but have found this med keeps me within range.  Actually 80-90 2-3 hours after a meal.  I consider it very helpful.  Before I was taking Metformin.,4
"I have been using tis drug called Avendamet, I have put on weight, feel tired all the times, lack of concentration. Thanks WebMd.",3
"Why was this medication prescribed to my former husband?  Yes, he was Type 2 diabetic AND high blood pressure and high cholestrol.  We was also obese and drank alcoholic beverages at least 2-4 times/week.  He had ALL the reasons NOT to be prescribed this medication and now he's dead at 56 (immediate; heart attack as indicated on the death certificate).  This is a potentially dangerous medication!",1
I have extreme hair loss with this medicine and weight gain.  My AC1 is within range.,4
"Have switch from this to Janumet.See my other entry below. Swelling is gone, very fast, I am able to reduce  my weight and feel great. I see that the FDA is ""looking"" into this drug, about time.",1
I have been taking this medicine for 4 years using a dosage of 4/1000 and I have not had to take an insulin injection for three months. My A1c is just under 7.,5
Been taking for 2mo and my sugar is still over 100. Gained 12lbs in 2mo and I watch what I eat. See the Dr on Monday.10.05.09,2
Easier for me to use instead of insulin injections since I still work a regular job,5
"Started taking Avandamet 2/500 about 2 years ago and for 16 months it woked fine.  Then my AC1 went to 7, so the doctor increased to 4/500. I start to gain weight and had swelling in my legs and hands. Switched back to 2/500, but no good.Still had swelling. Went to the doctor today and he has switched me to Janumet which we will give it a shot.",2
"I was on this medication for six months, I can't say that it was what caused me to have all kinds of infection, but its a good bet that it was.  My body felt like it was very acid and I itched all the time---when I stopped taking it I immediately felt like I was going to live! That's no joke, I told my husband I thought this might be the beginning of the end for me.  After being off of it for a month and a half, the doctor persuaded me to go back on it, after one week all the old symptoms came back!  Yes, you guessed it I quit again and never will go back on it. ",1
"Since taking this medication, I am sick all day from the side effects.  All of them. If this medicine causes heart failure, why is it still allowed to be sold to patients who need the help in controling blood sugar, not dieing early.",1
I have been taking this drug for 4 years now....seems to make my ankles swell some and I'm a little less active in the bedroom now.This drug seems to effect my ENTIRE life with my wife.I feel the side effects are worse than the effects.This is my non-professional opinion....stay away.,3
horrible horrible drug causes hand and foot fractures in diabetic women! After 3 months on this med I suffered a stress fracture in my left foot. I have never broken a bone prior to this and walked 2miles/day for over 20 years. 7 weeks in a cast and on crutches and now I am in physical therapy to relearn how to walk. This is a dangerous medication! Please read the side effects before taking this medication.,1
Im taking it for PCOS and it makes me wanna have sex! But as for as it getting my cycle regulated..No. ,3
